N,P,K,temperature,humidity,ph,rainfall,label,date,tempreature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
,,,,,,,,2024-01-22 20:06:00,14,27,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:11:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:16:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:21:00,14,28,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:26:00,14,24,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:31:00,14,28,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:36:00,14,28,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:41:00,14,24,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:46:00,14,24,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:48:00,14,8,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:51:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 20:56:00,14,25,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:01:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:06:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:11:00,14,24,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:16:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:21:00,14,26,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:26:00,14,23,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:31:00,14,23,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:36:00,14,23,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:41:00,14,23,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:46:00,14,25,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 21:51:00,14,22,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-22 23:11:00,14,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-22 23:16:00,14,64,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-22 23:21:00,14,64,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:06:00,14,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:11:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:16:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:21:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:26:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:31:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:36:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:41:00,14,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:46:00,14,52,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:51:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 21:56:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:01:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:06:00,14,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:11:00,14,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:16:00,14,52,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:21:00,14,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:26:00,14,51,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:31:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:36:00,14,51,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:41:00,14,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:46:00,14,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:51:00,14,51,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 22:56:00,14,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 23:01:00,14,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 23:06:00,14,51,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-23 23:11:00,14,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 15:36:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 15:41:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 15:46:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 15:51:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 15:56:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:01:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:06:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:11:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:16:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:21:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:26:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:31:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:36:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:41:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:46:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:51:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 16:56:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:01:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:06:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:11:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:16:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:21:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:41:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:46:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:51:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 17:56:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 18:01:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 18:06:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 18:11:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 18:16:00,14,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 18:21:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 18:26:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 23:01:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 23:06:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-24 23:11:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:26:00,14,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:31:00,14,75,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:36:00,14,72,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:41:00,14,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:46:00,14,72,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:51:00,14,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 11:56:00,14,72,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 12:01:00,14,70,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 12:06:00,14,70,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 12:11:00,14,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 12:16:00,14,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 12:21:00,14,69,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 12:26:00,14,66,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 23:26:00,14,68,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 23:31:00,14,69,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 23:36:00,14,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-25 23:41:00,14,70,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-26 10:26:00,14,46,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-26 10:31:00,14,43,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 10:36:00,14,45,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 10:41:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 10:46:00,14,43,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 10:51:00,14,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 10:56:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 11:01:00,14,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 11:06:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 11:11:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 11:16:00,14,43,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 11:21:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 11:56:00,14,39,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:01:00,14,43,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:06:00,14,41,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:11:00,14,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:16:00,14,45,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:21:00,14,45,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:26:00,14,46,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-26 12:31:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:36:00,14,43,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:41:00,14,47,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-26 12:46:00,14,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:51:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 12:56:00,14,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 13:01:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 13:06:00,14,42,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 13:11:00,14,39,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 13:26:00,14,38,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 13:31:00,14,38,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 13:36:00,14,38,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 23:16:00,14,19,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 23:21:00,14,22,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 23:26:00,14,21,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 23:31:00,14,23,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 23:36:00,14,22,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-26 23:41:00,14,23,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-27 12:11:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:16:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:21:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:26:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:31:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:36:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:41:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:46:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:51:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 12:56:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:01:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:06:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:11:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:16:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:21:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:26:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:31:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:36:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:41:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:46:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:51:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 13:56:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 14:01:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-27 23:51:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:01:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:06:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:11:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:16:00,14,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:21:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:26:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:31:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:36:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:41:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-28 10:46:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-29 00:11:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-29 08:26:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-29 08:31:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-29 08:36:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-29 08:41:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-30 00:01:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-30 10:06:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-30 10:11:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-30 10:16:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-30 10:21:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-30 10:26:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:05:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:11:00,14,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:16:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:21:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:26:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:30:00,14,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-31 09:35:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-01 00:15:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-01 08:05:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-01 08:10:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-01 08:15:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-02 00:15:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-02 08:35:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-02 08:40:00,14,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-03 08:25:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-03 08:30:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-03 08:35:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 00:05:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 01:20:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 01:25:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 01:55:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 02:00:00,14,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 02:05:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 02:20:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 02:25:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 03:10:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 08:50:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 08:55:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:00:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:05:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:10:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:15:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:20:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:25:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:30:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-04 09:35:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 00:25:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 09:30:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 09:35:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 09:40:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 09:45:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 09:50:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 09:55:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:00:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:05:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:10:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:15:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:20:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:25:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:30:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:35:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:40:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:45:00,14,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:50:00,14,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 10:55:00,14,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 11:00:00,14,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-02-05 11:05:00,14,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
